timestamp,range_uwb,variance
0.06399999999985084,6.001203536987305,0.22
0.16400000000021464,5.993130683898926,0.22
0.2640000000001237,6.053411483764648,0.22
0.36400000000003274,6.050807476043701,0.22
0.4639999999999418,6.068944931030273,0.22
0.5639999999998508,6.181297302246094,0.22
0.6640000000002146,6.3245768547058105,0.22
0.7640000000001237,6.2359747886657715,0.22
0.8640000000000327,6.2313232421875,0.22
0.9639999999999418,6.342129230499268,0.22
1.0639999999998508,6.424450874328613,0.22
1.1640000000002146,6.542636394500732,0.22
1.2640000000001237,6.617439270019531,0.22
1.3640000000000327,6.53666353225708,0.22
1.4639999999999418,6.617812633514404,0.22
1.5639999999998508,6.720152378082275,0.22
1.6640000000002146,6.67622184753418,0.22
1.7640000000001237,6.75325870513916,0.22
1.8640000000000327,6.772367000579834,0.22
1.9639999999999418,6.662855625152588,0.22
2.063999999999851,6.810281753540039,0.22
2.1640000000002146,6.678824424743652,0.22
2.2640000000001237,6.749693393707275,0.22
2.3640000000000327,6.710522174835205,0.22
2.463999999999942,6.660207271575928,0.22
2.563999999999851,6.8126220703125,0.22
2.6640000000002146,6.800180912017822,0.22
2.7640000000001237,6.761542797088623,0.22
2.8640000000000327,6.913736343383789,0.22
2.963999999999942,6.780396938323975,0.22
3.063999999999851,6.890224933624268,0.22
3.1640000000002146,6.832162380218506,0.22
3.2640000000001237,6.813971519470215,0.22
3.3640000000000327,6.866733551025391,0.22
3.463999999999942,6.812603950500488,0.22
3.563999999999851,6.8406291007995605,0.22
3.6640000000002146,6.85175085067749,0.22
3.7640000000001237,6.840740203857422,0.22
3.8640000000000327,6.793760776519775,0.22
3.963999999999942,6.753623962402344,0.22
4.063999999999851,6.760244369506836,0.22
4.164000000000215,6.859207630157471,0.22
4.264000000000124,6.719362258911133,0.22
4.364000000000033,6.579392433166504,0.22
4.463999999999942,6.731934070587158,0.22
4.563999999999851,6.574794769287109,0.22
4.664000000000215,6.648009777069092,0.22
4.764000000000124,6.607891082763672,0.22
4.864000000000033,6.689779758453369,0.22
4.963999999999942,6.629773139953613,0.22
5.063999999999851,6.682550430297852,0.22
5.164000000000215,6.756158351898193,0.22
5.264000000000124,6.722693920135498,0.22
5.364000000000033,6.664297580718994,0.22
5.463999999999942,6.606478691101074,0.22
5.563999999999851,6.674686908721924,0.22
5.664000000000215,6.737049102783203,0.22
5.764000000000124,6.661159038543701,0.22
5.864000000000033,6.737082481384277,0.22
5.963999999999942,6.703867435455322,0.22
6.063999999999851,6.808051109313965,0.22
6.164000000000215,6.68178653717041,0.22
6.264000000000124,6.824704170227051,0.22
6.364000000000033,6.756622791290283,0.22
6.463999999999942,6.728235244750977,0.22
6.563999999999851,6.7558064460754395,0.22
6.664000000000215,6.821993827819824,0.22
6.764000000000124,6.7447829246521,0.22
6.864000000000033,6.781625270843506,0.22
6.963999999999942,6.710872173309326,0.22
7.063999999999851,6.781141757965088,0.22
7.164000000000215,6.818808555603027,0.22
7.264000000000124,6.810855388641357,0.22
7.364000000000033,6.717434883117676,0.22
7.463999999999942,6.7284836769104,0.22
7.563999999999851,6.771909236907959,0.22
7.664000000000215,6.699365615844727,0.22
7.764000000000124,6.684513092041016,0.22
7.864000000000033,6.743967533111572,0.22
7.963999999999942,6.782116413116455,0.22
8.06399999999985,6.73275899887085,0.22
8.164000000000215,6.711249351501465,0.22
8.264000000000124,6.742847919464111,0.22
8.364000000000033,6.771833419799805,0.22
8.463999999999942,6.759408950805664,0.22
8.56399999999985,6.698441982269287,0.22
8.664000000000215,6.658404350280762,0.22
8.764000000000124,6.729817867279053,0.22
8.864000000000033,6.753742218017578,0.22
8.963999999999942,6.688451766967773,0.22
9.06399999999985,6.786567211151123,0.22
9.164000000000215,6.74204158782959,0.22
9.264000000000124,6.80483865737915,0.22
9.364000000000033,6.724564075469971,0.22
9.463999999999942,6.648063659667969,0.22
9.56399999999985,6.743654251098633,0.22
9.664000000000215,6.7011919021606445,0.22
9.764000000000124,6.682032585144043,0.22
9.864000000000033,6.698397159576416,0.22
9.963999999999942,6.736016273498535,0.22
10.06399999999985,6.751142978668213,0.22
10.164000000000215,6.8196001052856445,0.22
10.264000000000124,6.725915431976318,0.22
10.364000000000033,6.62445592880249,0.22
10.463999999999942,6.756527423858643,0.22
10.56399999999985,6.743514537811279,0.22
10.664000000000215,6.73483419418335,0.22
10.764000000000124,6.7581257820129395,0.22
10.864000000000033,6.7619309425354,0.22
10.963999999999942,6.687314033508301,0.22
11.06399999999985,6.735230922698975,0.22
11.164000000000215,6.686339855194092,0.22
11.264000000000124,6.828619956970215,0.22
11.364000000000033,6.699602127075195,0.22
11.463999999999942,6.665929794311523,0.22
11.56399999999985,6.701694011688232,0.22
11.664000000000215,6.672245502471924,0.22
11.764000000000124,6.720983982086182,0.22
11.864000000000033,6.655798435211182,0.22
11.963999999999942,6.681523323059082,0.22
12.06399999999985,6.721166610717773,0.22
12.164000000000215,6.683840751647949,0.22
12.264000000000124,6.6995530128479,0.22
12.364000000000033,6.696817874908447,0.22
12.463999999999942,6.724961280822754,0.22
12.56399999999985,6.655832290649414,0.22
12.664000000000215,6.69219970703125,0.22
12.764000000000124,6.692145824432373,0.22
12.864000000000033,6.695927143096924,0.22
12.963999999999942,6.694789409637451,0.22
13.06399999999985,6.755488872528076,0.22
13.164000000000215,6.671989440917969,0.22
13.264000000000124,6.689772605895996,0.22
13.364000000000033,6.7077226638793945,0.22
13.463999999999942,6.658782482147217,0.22
13.56399999999985,6.681718349456787,0.22
13.664000000000215,6.617879390716553,0.22
13.764000000000124,6.569135665893555,0.22
13.864000000000033,6.669955253601074,0.22
13.963999999999942,6.634346008300781,0.22
14.06399999999985,6.5764055252075195,0.22
14.164000000000215,6.670847415924072,0.22
14.264000000000124,6.699326515197754,0.22
14.364000000000033,6.6296610832214355,0.22
14.463999999999942,6.6418538093566895,0.22
14.56399999999985,6.657964706420898,0.22
14.664000000000215,6.688331127166748,0.22
14.764000000000124,6.637635231018066,0.22
14.864000000000033,6.631835460662842,0.22
14.963999999999942,6.652328014373779,0.22
15.06399999999985,6.714509010314941,0.22
15.164000000000215,6.704279899597168,0.22
15.264000000000124,6.531722545623779,0.22
15.364000000000033,6.676784038543701,0.22
15.463999999999942,6.656991004943848,0.22
15.56399999999985,6.601797103881836,0.22
15.664000000000215,6.679989337921143,0.22
15.764000000000124,6.650928020477295,0.22
15.864000000000033,6.710901737213135,0.22
15.963999999999942,6.618178367614746,0.22
16.06399999999985,6.6850481033325195,0.22
16.164000000000215,6.646014213562012,0.22
16.264000000000124,6.6282830238342285,0.22
16.364000000000033,6.5772385597229,0.22
16.463999999999942,6.723404884338379,0.22
16.56399999999985,6.710218906402588,0.22
16.664000000000215,6.658928394317627,0.22
16.764000000000124,6.6992950439453125,0.22
16.864000000000033,6.649438858032227,0.22
16.963999999999942,6.730642318725586,0.22
17.06399999999985,6.725186347961426,0.22
17.164000000000215,6.745584964752197,0.22
17.264000000000124,6.690656661987305,0.22
17.364000000000033,6.680576324462891,0.22
17.463999999999942,6.782712936401367,0.22
17.56399999999985,6.784515380859375,0.22
17.664000000000215,6.856057167053223,0.22
17.764000000000124,6.892405986785889,0.22
17.864000000000033,6.829958915710449,0.22
17.963999999999942,6.808537483215332,0.22
18.06399999999985,6.97731876373291,0.22
18.164000000000215,6.85399055480957,0.22
18.264000000000124,6.805704116821289,0.22
18.364000000000033,6.817898273468018,0.22
18.463999999999942,6.912132263183594,0.22
18.572000000000116,6.8887505531311035,0.22
18.664000000000215,6.920353412628174,0.22
18.764000000000124,6.94325065612793,0.22
18.867999999999938,6.917654037475586,0.22
18.963999999999942,6.929710388183594,0.22
19.06399999999985,6.964202880859375,0.22
19.172000000000025,6.894295692443848,0.22
19.264000000000124,6.9878950119018555,0.22
19.364000000000033,6.95482873916626,0.22
19.463999999999942,6.894969463348389,0.22
19.56399999999985,6.91171932220459,0.22
19.664000000000215,6.910064697265625,0.22
19.764000000000124,6.858449459075928,0.22
19.864000000000033,6.874791622161865,0.22
19.963999999999942,6.8144402503967285,0.22
20.06399999999985,6.8404130935668945,0.22
20.164000000000215,6.675507545471191,0.22
20.264000000000124,6.865756511688232,0.22
20.364000000000033,6.720383644104004,0.22
20.463999999999942,6.7296462059021,0.22
20.56399999999985,6.76616907119751,0.22
20.664000000000215,6.800521373748779,0.22
20.764000000000124,6.841944694519043,0.22
20.864000000000033,6.80127477645874,0.22
20.967999999999847,6.785768985748291,0.22
21.06399999999985,6.764980316162109,0.22
21.164000000000215,6.838050365447998,0.22
21.264000000000124,6.742065906524658,0.22
21.364000000000033,6.672895908355713,0.22
21.463999999999942,6.714137077331543,0.22
21.56399999999985,6.885819435119629,0.22
21.664000000000215,6.779795169830322,0.22
21.764000000000124,6.740987300872803,0.22
21.864000000000033,6.748863697052002,0.22
21.963999999999942,6.66611909866333,0.22
22.06399999999985,6.722878456115723,0.22
22.164000000000215,6.845343589782715,0.22
22.264000000000124,6.725808143615723,0.22
22.364000000000033,6.75951623916626,0.22
22.463999999999942,6.816327095031738,0.22
22.56399999999985,6.704334259033203,0.22
22.664000000000215,6.831614971160889,0.22
22.764000000000124,6.846172332763672,0.22
22.864000000000033,6.809370994567871,0.22
22.963999999999942,6.862922191619873,0.22
23.06800000000021,6.850063800811768,0.22
23.164000000000215,6.879065036773682,0.22
23.264000000000124,6.803586006164551,0.22
23.364000000000033,6.81716775894165,0.22
23.463999999999942,6.860140800476074,0.22
23.56399999999985,6.749524116516113,0.22
23.664000000000215,6.856159687042236,0.22
23.764000000000124,6.761613845825195,0.22
23.864000000000033,6.785338878631592,0.22
23.963999999999942,6.879759788513184,0.22
24.06399999999985,6.782390117645264,0.22
24.164000000000215,6.689697742462158,0.22
24.264000000000124,6.747669696807861,0.22
24.364000000000033,6.772197246551514,0.22
24.463999999999942,6.730238914489746,0.22
24.56399999999985,6.819593906402588,0.22
24.664000000000215,6.720420837402344,0.22
24.764000000000124,6.737478733062744,0.22
24.864000000000033,6.680182456970215,0.22
24.963999999999942,6.767425060272217,0.22
25.06399999999985,6.847033500671387,0.22
25.164000000000215,6.758410930633545,0.22
25.264000000000124,6.747984886169434,0.22
25.364000000000033,6.770812034606934,0.22
25.463999999999942,6.7946014404296875,0.22
25.56399999999985,6.833795070648193,0.22
25.664000000000215,6.884033203125,0.22
25.764000000000124,6.730117321014404,0.22
25.864000000000033,6.89588737487793,0.22
25.963999999999942,6.791368007659912,0.22
26.06399999999985,6.836935997009277,0.22
26.164000000000215,6.725142955780029,0.22
26.264000000000124,6.87095832824707,0.22
26.364000000000033,6.869365692138672,0.22
26.463999999999942,6.8317646980285645,0.22
26.56399999999985,6.783243179321289,0.22
26.664000000000215,6.801209449768066,0.22
26.764000000000124,6.760196208953857,0.22
26.864000000000033,6.823819160461426,0.22
26.963999999999942,6.78096342086792,0.22
27.06399999999985,6.7830705642700195,0.22
27.164000000000215,6.847620964050293,0.22
27.264000000000124,6.870555877685547,0.22
27.364000000000033,6.942570209503174,0.22
27.463999999999942,6.802000045776367,0.22
27.56399999999985,6.860036373138428,0.22
27.664000000000215,6.899322986602783,0.22
27.764000000000124,6.96246862411499,0.22
27.864000000000033,6.846648693084717,0.22
27.963999999999942,6.851550579071045,0.22
28.06399999999985,6.896792411804199,0.22
28.164000000000215,6.889484405517578,0.22
28.264000000000124,6.888503551483154,0.22
28.364000000000033,6.849329948425293,0.22
28.463999999999942,6.87786865234375,0.22
28.56399999999985,6.877143383026123,0.22
28.664000000000215,6.894285202026367,0.22
28.764000000000124,6.886717796325684,0.22
28.864000000000033,6.762405872344971,0.22
28.963999999999942,6.8587517738342285,0.22
29.06399999999985,6.837541103363037,0.22
29.164000000000215,6.823777675628662,0.22
29.264000000000124,6.864834785461426,0.22
29.364000000000033,6.807089805603027,0.22
29.463999999999942,6.807953357696533,0.22
29.56399999999985,6.772449970245361,0.22
29.664000000000215,6.912966251373291,0.22
29.764000000000124,6.78298807144165,0.22
29.864000000000033,6.830967426300049,0.22
29.963999999999942,6.847751617431641,0.22
30.06399999999985,6.895678997039795,0.22
30.164000000000215,6.846563339233398,0.22
30.264000000000124,6.774275302886963,0.22
30.364000000000033,6.8297200202941895,0.22
30.463999999999942,6.87833833694458,0.22
30.56399999999985,6.840914726257324,0.22
30.664000000000215,6.834771633148193,0.22
30.764000000000124,6.819848537445068,0.22
30.864000000000033,6.824684143066406,0.22
30.963999999999942,6.776569366455078,0.22
31.06399999999985,6.772291660308838,0.22
31.164000000000215,6.757874011993408,0.22
31.264000000000124,6.774630546569824,0.22
31.364000000000033,6.7701897621154785,0.22
31.463999999999942,6.687371730804443,0.22
31.56399999999985,6.7851176261901855,0.22
31.664000000000215,6.752501964569092,0.22
31.764000000000124,6.754526615142822,0.22
31.864000000000033,6.858730792999268,0.22
31.963999999999942,6.78727912902832,0.22
32.06399999999985,6.812084674835205,0.22
32.164000000000215,6.830107688903809,0.22
32.264000000000124,6.772890090942383,0.22
32.36400000000003,6.823431015014648,0.22
32.46399999999994,6.826333999633789,0.22
32.56399999999985,6.790805816650391,0.22
32.664000000000215,6.777359962463379,0.22
32.764000000000124,6.775497913360596,0.22
32.86400000000003,6.763768196105957,0.22
32.96399999999994,6.779208183288574,0.22
33.06399999999985,6.778439044952393,0.22
33.164000000000215,6.661654949188232,0.22
33.264000000000124,6.6768574714660645,0.22
33.36400000000003,6.709985733032227,0.22
33.46399999999994,6.759538650512695,0.22
33.56399999999985,6.756255149841309,0.22
33.664000000000215,6.813641548156738,0.22
33.764000000000124,6.80914306640625,0.22
33.86400000000003,6.785590171813965,0.22
33.96399999999994,6.720426559448242,0.22
34.06399999999985,6.771247386932373,0.22
34.164000000000215,6.794450759887695,0.22
34.264000000000124,6.816879749298096,0.22
34.36400000000003,6.714573383331299,0.22
34.46399999999994,6.850069046020508,0.22
34.56399999999985,6.759035587310791,0.22
34.664000000000215,6.844827651977539,0.22
34.764000000000124,6.90470552444458,0.22
34.86400000000003,6.864007472991943,0.22
34.96399999999994,6.764383316040039,0.22
35.06399999999985,6.923739433288574,0.22
35.164000000000215,6.799561500549316,0.22
35.264000000000124,6.756458759307861,0.22
35.36400000000003,6.825873374938965,0.22
35.46399999999994,6.864187240600586,0.22
35.56399999999985,6.932582855224609,0.22
35.664000000000215,6.913875579833984,0.22
35.764000000000124,6.880488872528076,0.22
35.86400000000003,6.827136993408203,0.22
35.96399999999994,6.917531967163086,0.22
36.06399999999985,6.881340026855469,0.22
36.164000000000215,6.758603096008301,0.22
36.264000000000124,6.787256240844727,0.22
36.36400000000003,6.777873516082764,0.22
36.46399999999994,6.872589588165283,0.22
36.56399999999985,6.827807903289795,0.22
36.664000000000215,6.8305792808532715,0.22
36.764000000000124,7.002862453460693,0.22
36.86400000000003,6.880729675292969,0.22
36.96399999999994,6.8063249588012695,0.22
37.06399999999985,6.855135440826416,0.22
37.164000000000215,6.83837890625,0.22
37.264000000000124,6.823304653167725,0.22
37.36400000000003,6.845225811004639,0.22
37.46399999999994,6.894533157348633,0.22
37.56399999999985,7.000756740570068,0.22
37.664000000000215,6.997198104858398,0.22
37.764000000000124,6.90233850479126,0.22
37.86400000000003,6.856236934661865,0.22
37.96399999999994,6.902762413024902,0.22
38.06399999999985,6.772209644317627,0.22
38.164000000000215,6.854049205780029,0.22
38.264000000000124,6.8533549308776855,0.22
38.36400000000003,6.926459312438965,0.22
38.46399999999994,6.81708288192749,0.22
38.56399999999985,6.783397674560547,0.22
38.664000000000215,6.7704901695251465,0.22
38.764000000000124,6.810284614562988,0.22
38.86400000000003,6.8574748039245605,0.22
38.96399999999994,6.782970428466797,0.22
39.06399999999985,6.8568525314331055,0.22
39.164000000000215,6.826292514801025,0.22
39.26800000000003,6.860901832580566,0.22
39.36400000000003,6.83308744430542,0.22
39.46399999999994,6.812468528747559,0.22
39.56399999999985,6.847724437713623,0.22
39.664000000000215,6.8902812004089355,0.22
39.764000000000124,6.8667216300964355,0.22
39.86400000000003,6.836493968963623,0.22
39.96399999999994,6.948111057281494,0.22
40.06399999999985,6.897238254547119,0.22
40.164000000000215,6.950658798217773,0.22
40.264000000000124,6.906557559967041,0.22
40.36400000000003,6.9778947830200195,0.22
40.46399999999994,6.933081150054932,0.22
40.56399999999985,6.912816524505615,0.22
40.664000000000215,7.004116535186768,0.22
40.764000000000124,6.966902732849121,0.22
40.86400000000003,6.924628734588623,0.22
40.96399999999994,6.840747356414795,0.22
41.06399999999985,6.955979347229004,0.22
41.164000000000215,6.8882222175598145,0.22
41.264000000000124,6.900021553039551,0.22
41.36400000000003,6.889120578765869,0.22
41.46399999999994,6.9592461585998535,0.22
41.56399999999985,6.96044397354126,0.22
41.664000000000215,6.898350238800049,0.22
41.764000000000124,6.98903226852417,0.22
41.86400000000003,6.891386985778809,0.22
41.96399999999994,6.925780296325684,0.22
42.06399999999985,6.931668281555176,0.22
42.164000000000215,6.947935581207275,0.22
42.264000000000124,6.926365852355957,0.22
42.36400000000003,6.942905902862549,0.22
42.46399999999994,6.945459365844727,0.22
42.56399999999985,6.924408912658691,0.22
42.664000000000215,7.054816246032715,0.22
42.764000000000124,6.986508846282959,0.22
42.86400000000003,7.00359582901001,0.22
42.96399999999994,6.802541255950928,0.22
43.06399999999985,6.984477996826172,0.22
43.164000000000215,6.865645408630371,0.22
43.264000000000124,6.89071798324585,0.22
43.36400000000003,6.93143892288208,0.22
43.46399999999994,6.9479451179504395,0.22
43.56399999999985,6.928822994232178,0.22
43.664000000000215,6.966552257537842,0.22
43.764000000000124,6.82464075088501,0.22
43.86400000000003,6.890499591827393,0.22
43.96399999999994,6.909839630126953,0.22
44.06399999999985,6.844514846801758,0.22
44.164000000000215,6.894242763519287,0.22
44.264000000000124,6.854440689086914,0.22
44.36400000000003,6.898711204528809,0.22
44.46399999999994,6.886497974395752,0.22
44.56399999999985,6.852818965911865,0.22
44.664000000000215,6.83258581161499,0.22
44.764000000000124,6.948709964752197,0.22
44.86400000000003,6.932632923126221,0.22
44.96399999999994,6.875742435455322,0.22
45.06399999999985,6.868126392364502,0.22
45.164000000000215,6.86522912979126,0.22
45.264000000000124,6.855236053466797,0.22
45.36400000000003,6.8987717628479,0.22
45.46399999999994,6.9420318603515625,0.22
45.56399999999985,6.895640850067139,0.22
45.664000000000215,6.88299036026001,0.22
45.764000000000124,6.894595146179199,0.22
45.86400000000003,6.979036331176758,0.22
45.96399999999994,6.921181678771973,0.22
46.06399999999985,6.775451183319092,0.22
46.164000000000215,6.792606353759766,0.22
46.264000000000124,6.919140815734863,0.22
46.36400000000003,6.966154098510742,0.22
46.46399999999994,6.890921592712402,0.22
46.56399999999985,6.921476364135742,0.22
46.664000000000215,6.858346462249756,0.22
46.764000000000124,6.928926944732666,0.22
46.86400000000003,6.788369655609131,0.22
46.96399999999994,6.883627891540527,0.22
47.06399999999985,6.874213695526123,0.22
47.164000000000215,6.852794647216797,0.22
47.264000000000124,6.848395824432373,0.22
47.36400000000003,6.825714111328125,0.22
47.46399999999994,6.905431747436523,0.22
47.56399999999985,6.799973011016846,0.22
47.664000000000215,6.9197096824646,0.22
47.764000000000124,6.893380641937256,0.22
47.86400000000003,6.936995983123779,0.22
47.96399999999994,6.856767177581787,0.22
48.06399999999985,6.743924140930176,0.22
48.164000000000215,6.849246025085449,0.22
48.264000000000124,6.8940205574035645,0.22
48.36400000000003,6.919456958770752,0.22
48.46399999999994,6.8198981285095215,0.22
48.56399999999985,6.773556709289551,0.22
48.664000000000215,6.87509298324585,0.22
48.764000000000124,6.786899566650391,0.22
48.86400000000003,6.852159023284912,0.22
48.96399999999994,6.901440620422363,0.22
49.06399999999985,6.878410339355469,0.22
49.164000000000215,6.8101935386657715,0.22
49.264000000000124,6.782853126525879,0.22
49.36400000000003,6.8296990394592285,0.22
49.46399999999994,6.839595794677734,0.22
49.56399999999985,6.8073530197143555,0.22
49.664000000000215,6.889276027679443,0.22
49.764000000000124,6.796065330505371,0.22
49.86400000000003,6.780747413635254,0.22
49.96399999999994,6.861288547515869,0.22
50.06399999999985,6.912595272064209,0.22
50.164000000000215,6.864563941955566,0.22
50.264000000000124,6.818123817443848,0.22
50.36400000000003,6.7369465827941895,0.22
50.46399999999994,6.892800807952881,0.22
50.56399999999985,6.790839195251465,0.22
50.664000000000215,6.862578392028809,0.22
50.764000000000124,6.841193675994873,0.22
50.86400000000003,6.809206962585449,0.22
50.96399999999994,6.880685329437256,0.22
51.06399999999985,6.818493366241455,0.22
51.164000000000215,6.838479995727539,0.22
51.264000000000124,6.892311096191406,0.22
51.36400000000003,6.9132161140441895,0.22
51.46399999999994,6.934981346130371,0.22
51.56399999999985,6.793320178985596,0.22
51.664000000000215,6.954962253570557,0.22
51.764000000000124,6.871516227722168,0.22
51.86400000000003,6.908998012542725,0.22
51.96399999999994,6.8667473793029785,0.22
52.06399999999985,6.945248603820801,0.22
52.164000000000215,6.938887119293213,0.22
52.264000000000124,6.8680419921875,0.22
52.36400000000003,6.868053436279297,0.22
52.46399999999994,6.896960735321045,0.22
52.56399999999985,6.975041389465332,0.22
52.664000000000215,6.968173503875732,0.22
52.764000000000124,6.957312107086182,0.22
52.86400000000003,6.856091022491455,0.22
52.96399999999994,6.820335388183594,0.22
53.06399999999985,6.83938455581665,0.22
53.164000000000215,6.84948205947876,0.22
53.264000000000124,6.964237213134766,0.22
